ticker,signal,date,rsi,fwd_5d,fwd_10d,fwd_22d,hit_5d,hit_10d,hit_22d
KO,RSI 80 돌파(극단 과매수),2024-08-30,80.2,-0.86,0.17,-1.34,True,False,True
KO,RSI 80 돌파(극단 과매수),2026-02-05,80.9,0.62,1.69,-0.8,False,False,True
KO,RSI 30 이탈(과매도),2021-09-28,25.4,0.84,3.02,6.46,True,True,True
KO,RSI 30 이탈(과매도),2021-09-30,27.3,2.69,4.08,7.05,True,True,True
KO,RSI 30 이탈(과매도),2022-09-26,27.3,-2.11,-6.01,2.63,False,False,True
KO,RSI 30 이탈(과매도),2022-10-05,29.6,-1.96,-0.5,5.37,False,False,True
KO,RSI 30 이탈(과매도),2023-05-24,26.9,-1.45,-0.84,1.11,False,False,True
KO,RSI 30 이탈(과매도),2023-09-06,29.8,-0.58,0.21,-8.88,False,True,False
KO,RSI 30 이탈(과매도),2023-09-26,29.2,-2.92,-4.42,-1.33,False,False,False
KO,RSI 30 이탈(과매도),2023-10-12,29.3,2.92,5.62,7.8,True,True,True
KO,RSI 30 이탈(과매도),2024-10-25,29.5,-2.85,-4.48,-3.54,False,False,False
MA,RSI 70 돌파(과매수),2021-07-14,71.4,-2.75,-1.88,-7.18,True,True,True
MA,RSI 70 돌파(과매수),2023-01-11,71.5,-2.63,-0.16,-1.86,True,True,True
MA,RSI 70 돌파(과매수),2023-11-22,70.3,0.85,0.69,3.25,False,False,False
MA,RSI 70 돌파(과매수),2023-11-30,70.1,-0.16,1.14,1.19,True,False,False
MA,RSI 70 돌파(과매수),2023-12-12,71.1,1.12,0.86,1.97,False,False,False
MA,RSI 70 돌파(과매수),2024-01-19,71.3,0.4,5.45,5.1,False,False,False
MA,RSI 70 돌파(과매수),2024-01-29,71.0,3.67,4.12,7.76,False,False,False
MA,RSI 70 돌파(과매수),2024-09-12,70.3,0.18,-0.17,3.09,False,True,False
MA,RSI 70 돌파(과매수),2024-10-16,72.2,-0.07,-0.07,1.52,True,True,False
MA,RSI 70 돌파(과매수),2025-01-30,76.8,0.2,0.05,-1.93,False,False,True
MA,RSI 70 돌파(과매수),2025-05-12,70.7,1.41,-0.64,1.9,False,True,False
MA,RSI 70 돌파(과매수),2025-05-16,70.4,-3.38,-0.35,-7.64,True,True,True
MA,RSI 70 돌파(과매수),2025-08-22,70.4,-0.61,-2.06,-5.03,True,True,True
MA,RSI 80 돌파(극단 과매수),2024-02-01,83.7,-0.58,2.25,1.43,True,False,False
MA,RSI 30 이탈(과매도),2022-03-07,24.8,5.01,10.44,12.98,True,True,True
MA,RSI 30 이탈(과매도),2022-09-21,27.5,-4.7,-0.1,-0.54,False,False,False
MA,RSI 30 이탈(과매도),2023-10-26,23.1,4.96,6.41,12.18,True,True,True
MA,RSI 30 이탈(과매도),2024-05-01,27.3,2.87,3.6,0.25,True,True,True
MA,RSI 30 이탈(과매도),2025-03-13,29.8,3.18,7.26,-1.26,True,True,False
MA,RSI 30 이탈(과매도),2025-04-04,27.1,4.24,4.16,15.82,True,True,True
MA,RSI 30 이탈(과매도),2025-11-18,28.8,3.58,4.96,8.46,True,True,True
MA,RSI 30 이탈(과매도),2026-01-21,29.2,-1.18,4.92,-5.98,False,True,False
META,RSI 70 돌파(과매수),2021-07-26,71.0,-5.51,-2.91,-1.09,True,True,True
META,RSI 70 돌파(과매수),2023-01-12,71.1,1.95,10.99,31.29,False,False,False
META,RSI 70 돌파(과매수),2023-01-23,72.9,2.65,29.87,20.08,False,False,False
META,RSI 70 돌파(과매수),2023-01-26,74.0,28.15,20.79,18.76,False,False,False
META,RSI 70 돌파(과매수),2023-02-01,72.7,19.79,15.7,20.75,False,False,False
META,RSI 70 돌파(과매수),2023-03-14,70.9,4.2,3.43,14.16,False,False,False
META,RSI 70 돌파(과매수),2023-03-31,70.1,1.33,3.27,11.84,False,False,False
META,RSI 70 돌파(과매수),2023-04-06,70.0,2.49,-1.49,7.99,False,True,False
META,RSI 70 돌파(과매수),2023-04-13,71.5,-3.3,8.26,8.4,True,False,False
META,RSI 70 돌파(과매수),2023-04-27,74.4,-2.11,-1.16,10.04,True,True,False
META,RSI 70 돌파(과매수),2023-05-18,72.8,2.37,10.44,14.09,False,False,False
META,RSI 70 돌파(과매수),2023-05-24,71.6,9.39,6.17,15.18,False,False,False
META,RSI 70 돌파(과매수),2023-06-12,72.7,4.9,5.9,13.95,False,False,False
META,RSI 70 돌파(과매수),2023-07-12,75.1,2.16,-3.48,-2.49,False,True,True
META,RSI 70 돌파(과매수),2023-12-28,70.2,-1.78,4.51,8.88,True,False,False
META,RSI 70 돌파(과매수),2024-01-10,70.8,1.53,6.13,26.57,False,False,False
META,RSI 70 돌파(과매수),2024-01-12,72.3,1.95,7.08,26.38,False,False,False
META,RSI 70 돌파(과매수),2024-01-19,72.6,2.79,23.87,22.19,False,False,False
META,RSI 70 돌파(과매수),2024-02-02,86.5,-1.45,-0.35,4.55,True,True,False
META,RSI 70 돌파(과매수),2024-02-22,71.6,0.82,5.36,3.47,False,False,False
META,RSI 70 돌파(과매수),2024-02-27,70.4,0.65,2.61,-0.3,False,False,True
META,RSI 70 돌파(과매수),2024-02-29,70.2,4.5,0.35,1.48,False,False,False
META,RSI 70 돌파(과매수),2024-03-07,72.0,-3.98,-0.86,0.92,True,True,False
META,RSI 70 돌파(과매수),2024-07-05,71.2,-7.6,-11.69,-8.49,True,True,True
META,RSI 70 돌파(과매수),2024-09-19,71.0,1.56,4.23,2.87,False,False,False
META,RSI 70 돌파(과매수),2024-10-08,72.2,-1.12,-1.84,-0.2,True,True,True
META,RSI 70 돌파(과매수),2025-01-28,71.4,4.43,6.74,-0.91,False,False,True
META,RSI 70 돌파(과매수),2025-05-14,70.3,-3.62,-2.17,6.57,True,True,False
META,RSI 70 돌파(과매수),2025-06-04,72.4,0.9,1.21,4.84,False,False,False
META,RSI 70 돌파(과매수),2025-06-27,70.8,-2.08,-1.73,-5.24,True,True,True
META,RSI 70 돌파(과매수),2026-01-29,73.8,-9.22,-11.99,-11.27,True,True,True
META,RSI 80 돌파(극단 과매수),2023-02-02,86.1,-5.75,-8.65,-2.26,True,True,True
META,RSI 80 돌파(극단 과매수),2023-05-31,80.6,-0.42,3.26,8.05,True,False,False
META,RSI 80 돌파(극단 과매수),2024-02-02,86.5,-1.45,-0.35,4.55,True,True,False
META,RSI 80 돌파(극단 과매수),2025-02-10,80.2,-0.14,-8.35,-17.67,True,True,True
META,RSI 30 이탈(과매도),2021-09-22,29.6,-1.05,-2.79,-5.42,False,False,False
META,RSI 30 이탈(과매도),2021-10-04,28.0,-0.24,2.79,1.65,False,True,True
META,RSI 30 이탈(과매도),2022-02-03,24.8,-4.08,-12.64,-19.97,False,False,False
META,RSI 30 이탈(과매도),2022-03-01,28.9,-6.49,-5.63,9.27,False,False,True
META,RSI 30 이탈(과매도),2022-03-04,29.6,-6.22,8.21,15.89,False,True,True
META,RSI 30 이탈(과매도),2022-03-14,30.0,13.32,19.8,15.2,True,True,True
META,RSI 30 이탈(과매도),2022-04-27,27.8,27.7,7.88,11.53,True,True,True
META,RSI 30 이탈(과매도),2022-09-26,29.5,1.64,-1.89,-4.8,True,False,False
META,RSI 30 이탈(과매도),2022-10-12,29.9,4.49,1.82,-11.36,True,True,False
META,RSI 30 이탈(과매도),2022-10-27,23.8,-9.22,14.22,11.76,False,True,True
META,RSI 30 이탈(과매도),2024-04-29,29.6,7.64,8.18,7.96,True,True,True
META,RSI 30 이탈(과매도),2025-04-03,29.5,2.76,-5.67,10.48,True,False,True
META,RSI 30 이탈(과매도),2025-10-31,27.1,-4.11,-6.0,-1.35,False,False,False
META,RSI 30 이탈(과매도),2025-11-11,29.9,-4.69,1.46,2.73,False,True,True
META,RSI 30 이탈(과매도),2026-03-26,25.8,4.92,15.03,22.61,True,True,True
MSFT,RSI 70 돌파(과매수),2021-07-22,73.6,0.13,1.18,6.67,False,False,False
MSFT,RSI 70 돌파(과매수),2021-08-13,70.3,4.13,2.54,4.29,False,False,False
MSFT,RSI 70 돌파(과매수),2021-08-19,70.7,0.78,1.48,-0.66,False,False,True
MSFT,RSI 70 돌파(과매수),2021-10-27,74.8,3.35,2.36,4.36,False,False,False
MSFT,RSI 70 돌파(과매수),2021-11-12,71.5,2.08,0.16,-0.43,False,False,True
MSFT,RSI 70 돌파(과매수),2023-03-17,70.4,0.41,3.17,3.23,False,False,False
MSFT,RSI 70 돌파(과매수),2023-05-18,71.4,2.32,5.3,4.72,False,False,False
MSFT,RSI 70 돌파(과매수),2023-05-25,70.3,2.91,0.27,3.05,False,False,False
MSFT,RSI 70 돌파(과매수),2023-06-01,70.4,-2.2,4.67,1.67,True,False,False
MSFT,RSI 70 돌파(과매수),2023-06-15,73.0,-3.76,-2.17,2.01,True,True,False
MSFT,RSI 70 돌파(과매수),2023-07-18,70.4,-2.37,-6.44,-11.67,True,True,True
MSFT,RSI 70 돌파(과매수),2023-11-07,72.1,2.7,3.69,4.01,False,False,False
MSFT,RSI 70 돌파(과매수),2023-11-20,71.6,1.39,-1.3,-1.03,False,True,True
MSFT,RSI 70 돌파(과매수),2023-11-28,71.5,-2.66,-2.17,-1.74,True,True,True
MSFT,RSI 70 돌파(과매수),2024-01-16,70.7,2.21,4.69,4.37,False,False,False
MSFT,RSI 70 돌파(과매수),2024-01-18,72.6,2.79,2.52,2.45,False,False,False
MSFT,RSI 70 돌파(과매수),2024-02-09,71.3,-3.74,-2.91,-1.11,True,True,True
MSFT,RSI 70 돌파(과매수),2024-06-17,72.8,0.58,2.43,-2.51,False,False,True
MSFT,RSI 70 돌파(과매수),2024-06-21,71.6,-0.63,3.66,-4.64,True,False,True
MSFT,RSI 70 돌파(과매수),2024-06-25,70.6,1.85,3.39,-5.69,False,False,True
MSFT,RSI 70 돌파(과매수),2024-07-02,71.1,1.52,-3.43,-11.06,False,True,True
MSFT,RSI 70 돌파(과매수),2024-12-17,71.1,-3.33,-7.9,-1.82,True,True,True
MSFT,RSI 70 돌파(과매수),2025-05-02,72.0,0.79,4.55,6.76,False,False,False
MSFT,RSI 70 돌파(과매수),2025-05-27,71.9,0.49,2.22,7.65,False,False,False
MSFT,RSI 70 돌파(과매수),2025-06-02,70.7,2.33,3.72,7.98,False,False,False
MSFT,RSI 70 돌파(과매수),2025-06-23,74.2,2.35,2.19,5.12,False,False,False
MSFT,RSI 70 돌파(과매수),2025-07-03,72.8,0.9,2.25,5.8,False,False,False
MSFT,RSI 70 돌파(과매수),2025-07-09,73.7,0.42,0.47,3.68,False,False,False
MSFT,RSI 70 돌파(과매수),2025-07-25,71.8,2.02,1.62,-2.11,False,False,True
MSFT,RSI 70 돌파(과매수),2025-07-30,70.3,2.28,1.43,-1.11,False,False,True
MSFT,RSI 70 돌파(과매수),2025-08-04,74.1,-2.59,-3.46,-5.01,True,True,True
MSFT,RSI 70 돌파(과매수),2025-10-28,73.1,-5.12,-6.16,-9.07,True,True,True
MSFT,RSI 70 돌파(과매수),2026-04-16,70.8,-1.07,-2.97,0.78,True,True,False
MSFT,RSI 70 돌파(과매수),2026-04-22,73.1,-1.95,-4.38,-3.11,True,True,True
MSFT,RSI 70 돌파(과매수),2026-05-29,70.1,-7.46,-13.22,,True,True,False
MSFT,RSI 80 돌파(극단 과매수),2021-07-02,83.5,-0.12,-0.23,3.19,True,True,False
MSFT,RSI 80 돌파(극단 과매수),2025-07-31,81.7,-2.37,-2.07,-5.16,True,True,True
MSFT,RSI 30 이탈(과매도),2022-01-25,26.4,7.03,5.57,3.27,True,True,True
MSFT,RSI 30 이탈(과매도),2022-09-06,29.9,-0.5,-4.26,-2.55,False,False,False
MSFT,RSI 30 이탈(과매도),2022-09-20,29.9,-2.49,2.65,-2.6,False,True,False
MSFT,RSI 30 이탈(과매도),2022-09-23,28.8,-2.11,-1.55,5.35,False,False,True
MSFT,RSI 30 이탈(과매도),2022-09-30,29.3,0.58,-1.86,-2.03,True,False,False
MSFT,RSI 30 이탈(과매도),2024-08-02,29.8,-0.6,2.63,0.28,False,True,True
MSFT,RSI 30 이탈(과매도),2025-04-04,29.9,7.95,-0.2,20.43,True,False,True
MSFT,RSI 30 이탈(과매도),2025-11-21,28.4,3.1,4.0,3.37,True,True,True
MSFT,RSI 30 이탈(과매도),2026-01-21,26.0,8.45,-6.74,-13.23,True,False,False
MSFT,RSI 30 이탈(과매도),2026-02-03,27.5,0.5,-2.82,-0.32,True,False,False
MSFT,RSI 30 이탈(과매도),2026-02-23,27.9,3.66,6.49,-3.49,True,True,False
MSFT,RSI 30 이탈(과매도),2026-03-24,28.5,-0.69,0.43,13.92,False,True,True
NFLX,RSI 70 돌파(과매수),2021-07-13,70.9,-1.78,-4.03,-5.54,True,True,True
NFLX,RSI 70 돌파(과매수),2021-08-23,72.4,2.32,9.65,7.22,False,False,False
NFLX,RSI 70 돌파(과매수),2021-08-27,71.6,5.66,5.43,7.18,False,False,False
NFLX,RSI 70 돌파(과매수),2021-10-05,71.2,-1.55,0.66,5.29,True,False,False
NFLX,RSI 70 돌파(과매수),2021-10-22,70.3,3.84,-2.87,-1.61,False,True,True
NFLX,RSI 70 돌파(과매수),2021-10-29,73.8,-6.46,-1.12,-10.51,True,True,True
NFLX,RSI 70 돌파(과매수),2022-08-12,71.3,-3.27,-10.44,-10.1,True,True,True
NFLX,RSI 70 돌파(과매수),2022-10-26,70.0,-8.58,-14.72,-5.84,True,True,True
NFLX,RSI 70 돌파(과매수),2023-01-23,71.0,-1.21,1.14,-9.45,True,False,True
NFLX,RSI 70 돌파(과매수),2023-05-18,72.1,-3.31,7.86,14.32,True,False,False
NFLX,RSI 70 돌파(과매수),2023-05-30,71.9,1.61,10.88,12.09,False,False,False
NFLX,RSI 70 돌파(과매수),2023-07-05,70.1,-0.41,7.11,-3.21,True,False,True
NFLX,RSI 70 돌파(과매수),2023-07-18,74.0,-9.92,-7.62,-15.12,True,True,True
NFLX,RSI 70 돌파(과매수),2023-11-10,71.5,4.17,7.14,7.32,False,False,False
NFLX,RSI 70 돌파(과매수),2023-11-14,70.8,5.86,6.36,5.22,False,False,False
NFLX,RSI 70 돌파(과매수),2024-01-24,76.9,3.53,2.65,7.85,False,False,False
NFLX,RSI 70 돌파(과매수),2024-02-14,72.0,1.58,4.07,6.74,False,False,False
NFLX,RSI 70 돌파(과매수),2024-02-27,70.2,-0.53,1.56,0.94,True,False,False
NFLX,RSI 70 돌파(과매수),2024-03-01,73.2,-2.34,-2.17,1.73,True,True,False
NFLX,RSI 70 돌파(과매수),2024-06-17,70.0,-0.51,0.55,-6.29,True,False,True
NFLX,RSI 70 돌파(과매수),2024-06-21,70.4,-1.64,-0.06,-7.31,True,True,True
NFLX,RSI 70 돌파(과매수),2024-08-20,72.5,-0.4,-2.7,0.36,True,True,False
NFLX,RSI 70 돌파(과매수),2024-11-07,70.8,5.11,12.67,14.66,False,False,False
NFLX,RSI 70 돌파(과매수),2024-11-29,71.2,5.4,3.62,-0.01,False,False,True
NFLX,RSI 70 돌파(과매수),2024-12-11,73.3,-5.02,-1.33,-9.43,True,True,True
NFLX,RSI 70 돌파(과매수),2025-01-23,72.0,-1.18,3.13,-0.77,True,False,True
NFLX,RSI 70 돌파(과매수),2025-02-04,71.2,1.33,4.87,-10.43,False,False,True
NFLX,RSI 70 돌파(과매수),2025-02-12,70.7,-0.27,-6.25,-7.52,True,True,True
NFLX,RSI 70 돌파(과매수),2025-04-24,70.8,3.34,4.34,10.46,False,False,False
NFLX,RSI 70 돌파(과매수),2025-05-16,71.2,-0.52,2.3,2.58,True,False,False
NFLX,RSI 70 돌파(과매수),2025-05-27,72.4,0.53,-0.66,9.21,False,True,False
NFLX,RSI 70 돌파(과매수),2025-06-04,71.8,-1.6,-1.4,2.88,True,True,False
NFLX,RSI 70 돌파(과매수),2025-06-24,71.6,1.13,0.72,-7.71,False,False,True
NFLX,RSI 70 돌파(과매수),2026-02-27,71.6,2.89,-0.97,-0.09,False,True,True
NFLX,RSI 70 돌파(과매수),2026-04-09,71.2,5.62,-9.04,-16.27,False,True,True
NFLX,RSI 80 돌파(극단 과매수),2021-07-06,81.1,-0.18,-1.96,-3.09,True,True,True
NFLX,RSI 80 돌파(극단 과매수),2021-09-02,81.5,1.73,0.14,7.86,False,False,False
NFLX,RSI 80 돌파(극단 과매수),2023-06-13,80.2,-2.59,-1.35,3.29,True,True,False
NFLX,RSI 80 돌파(극단 과매수),2024-01-26,81.3,-1.01,-1.6,4.57,True,True,False
NFLX,RSI 80 돌파(극단 과매수),2024-11-20,80.6,-0.74,3.85,3.12,True,False,False
NFLX,RSI 30 이탈(과매도),2022-01-05,28.7,-5.34,-10.44,-29.15,False,False,False
NFLX,RSI 30 이탈(과매도),2022-03-08,29.5,0.58,12.04,5.97,True,True,True
NFLX,RSI 30 이탈(과매도),2022-04-20,20.0,-16.65,-9.81,-17.61,False,False,False
NFLX,RSI 30 이탈(과매도),2023-03-10,28.3,3.67,12.17,13.07,True,True,True
NFLX,RSI 30 이탈(과매도),2023-09-22,29.5,-0.58,0.45,8.93,False,True,True
NFLX,RSI 30 이탈(과매도),2023-10-13,28.5,12.73,11.86,26.14,True,True,True
NFLX,RSI 30 이탈(과매도),2023-10-18,27.4,18.79,21.38,34.58,True,True,True
NFLX,RSI 30 이탈(과매도),2024-08-05,27.6,5.78,15.03,14.21,True,True,True
NFLX,RSI 30 이탈(과매도),2025-12-10,26.2,2.24,1.0,-2.58,True,True,False
NFLX,RSI 30 이탈(과매도),2026-01-02,29.0,-1.68,-3.29,-11.9,False,False,False
NFLX,RSI 30 이탈(과매도),2026-01-06,29.5,-0.36,-5.84,-9.32,False,False,False
NFLX,RSI 30 이탈(과매도),2026-01-14,28.1,-5.66,-6.09,-13.04,False,False,False
NFLX,RSI 30 이탈(과매도),2026-01-28,28.9,-5.29,-5.93,14.71,False,False,True
NFLX,RSI 30 이탈(과매도),2026-02-11,29.3,-3.29,6.24,19.57,False,True,True
NFLX,RSI 30 이탈(과매도),2026-06-03,27.3,0.59,,,True,False,False
NFLX,RSI 30 이탈(과매도),2026-06-09,30.0,,,,False,False,False
NFLX,RSI 30 이탈(과매도),2026-06-12,29.0,,,,False,False,False
NVDA,RSI 70 돌파(과매수),2021-07-12,70.6,-8.45,-5.94,-3.97,True,True,True
NVDA,RSI 70 돌파(과매수),2021-08-27,70.2,0.93,-2.12,-9.35,False,True,True
NVDA,RSI 70 돌파(과매수),2021-10-26,75.9,6.81,24.03,27.45,False,False,False
NVDA,RSI 70 돌파(과매수),2021-11-18,74.5,-0.54,-3.09,-8.2,True,True,True
NVDA,RSI 70 돌파(과매수),2021-11-24,71.6,-1.67,-6.67,-7.19,True,True,True
NVDA,RSI 70 돌파(과매수),2022-11-11,70.6,-5.62,-3.06,8.28,True,True,False
NVDA,RSI 70 돌파(과매수),2023-01-25,70.0,8.38,14.91,21.62,False,False,False
NVDA,RSI 70 돌파(과매수),2023-02-01,70.5,6.03,8.7,12.47,False,False,False
NVDA,RSI 70 돌파(과매수),2023-02-07,72.0,3.6,-6.4,3.59,False,True,False
NVDA,RSI 70 돌파(과매수),2023-02-14,70.1,-9.65,-1.19,12.01,True,True,False
NVDA,RSI 70 돌파(과매수),2023-03-21,70.3,0.81,4.79,3.51,False,False,False
NVDA,RSI 70 돌파(과매수),2023-03-30,71.0,-1.26,-2.28,3.02,True,True,False
NVDA,RSI 70 돌파(과매수),2023-05-18,73.0,19.89,24.15,35.9,False,False,False
NVDA,RSI 70 돌파(과매수),2023-05-25,82.5,3.55,2.09,8.27,False,False,False
NVDA,RSI 70 돌파(과매수),2023-06-13,72.7,4.93,0.23,13.26,False,False,False
NVDA,RSI 70 돌파(과매수),2023-07-13,73.0,-0.99,-0.17,-4.84,True,True,True
NVDA,RSI 70 돌파(과매수),2023-07-17,72.3,-3.98,0.58,-6.4,True,False,True
NVDA,RSI 70 돌파(과매수),2023-11-14,70.7,0.58,-3.05,-1.53,False,True,True
NVDA,RSI 70 돌파(과매수),2023-11-20,70.0,-5.13,-7.62,-2.81,True,True,True
NVDA,RSI 70 돌파(과매수),2024-01-10,72.3,5.07,13.37,32.93,False,False,False
NVDA,RSI 70 돌파(과매수),2024-02-22,73.7,0.73,18.0,20.97,False,False,False
NVDA,RSI 70 돌파(과매수),2024-02-29,71.6,17.14,11.17,13.08,False,False,False
NVDA,RSI 70 돌파(과매수),2024-03-12,71.9,-2.74,0.7,-4.05,True,False,True
NVDA,RSI 70 돌파(과매수),2024-03-22,71.2,-4.16,-7.59,-15.5,True,True,True
NVDA,RSI 70 돌파(과매수),2024-05-23,71.6,5.62,16.46,21.78,False,False,False
NVDA,RSI 70 돌파(과매수),2024-06-03,73.1,5.9,13.91,9.43,False,False,False
NVDA,RSI 70 돌파(과매수),2024-10-14,70.4,4.08,1.77,5.94,False,False,False
NVDA,RSI 70 돌파(과매수),2024-10-21,70.1,-2.22,-5.33,1.52,True,True,False
NVDA,RSI 70 돌파(과매수),2025-05-14,73.4,-2.62,2.84,6.92,True,False,False
NVDA,RSI 70 돌파(과매수),2025-05-29,70.7,0.57,4.18,10.14,False,False,False
NVDA,RSI 70 돌파(과매수),2025-06-25,73.9,1.91,6.34,14.54,False,False,False
NVDA,RSI 70 돌파(과매수),2025-07-03,71.6,3.5,8.2,11.87,False,False,False
NVDA,RSI 70 돌파(과매수),2025-07-08,70.9,6.69,4.39,12.98,False,False,False
NVDA,RSI 70 돌파(과매수),2025-07-24,71.7,2.38,4.05,3.49,False,False,False
NVDA,RSI 70 돌파(과매수),2025-10-29,73.1,-5.71,-6.39,-13.1,True,True,True
NVDA,RSI 70 돌파(과매수),2026-04-17,71.4,3.27,-1.6,9.39,False,True,False
NVDA,RSI 70 돌파(과매수),2026-04-24,71.5,-4.72,3.33,2.08,True,False,False
NVDA,RSI 70 돌파(과매수),2026-05-13,72.1,-1.05,-5.13,,True,True,False
NVDA,RSI 80 돌파(극단 과매수),2021-11-02,80.4,16.12,14.4,16.27,False,False,False
NVDA,RSI 80 돌파(극단 과매수),2023-05-25,82.5,3.55,2.09,8.27,False,False,False
NVDA,RSI 80 돌파(극단 과매수),2024-01-19,80.7,2.59,11.21,13.42,False,False,False
NVDA,RSI 80 돌파(극단 과매수),2024-01-29,82.1,10.99,15.66,26.65,False,False,False
NVDA,RSI 80 돌파(극단 과매수),2024-02-02,81.9,9.03,9.75,34.08,False,False,False
NVDA,RSI 80 돌파(극단 과매수),2024-02-07,81.8,5.42,12.04,22.37,False,False,False
NVDA,RSI 80 돌파(극단 과매수),2024-02-09,82.4,0.67,9.65,26.01,False,False,False
NVDA,RSI 80 돌파(극단 과매수),2024-03-06,81.2,2.47,1.89,-1.77,False,False,True
NVDA,RSI 80 돌파(극단 과매수),2024-06-14,80.8,-10.44,-5.75,-8.18,True,True,True
NVDA,RSI 80 돌파(극단 과매수),2024-06-18,81.4,-6.77,-5.38,-8.88,True,True,True
NVDA,RSI 30 이탈(과매도),2022-01-21,29.3,-2.28,4.04,-4.22,False,True,False
NVDA,RSI 30 이탈(과매도),2022-04-27,29.7,10.42,-9.69,2.15,True,False,True
NVDA,RSI 30 이탈(과매도),2022-09-01,29.8,3.26,-5.27,-5.5,True,False,False
NVDA,RSI 30 이탈(과매도),2022-09-26,28.9,2.32,-4.56,5.46,True,False,True
NVDA,RSI 30 이탈(과매도),2025-04-04,28.5,17.62,2.76,24.12,True,True,True
ORCL,RSI 70 돌파(과매수),2021-07-07,72.8,2.92,4.57,4.37,False,False,False
ORCL,RSI 70 돌파(과매수),2021-07-09,74.7,0.06,0.29,2.52,False,False,False
ORCL,RSI 70 돌파(과매수),2021-07-21,70.6,-2.8,0.4,-0.84,True,False,True
ORCL,RSI 70 돌파(과매수),2021-10-13,70.5,0.25,-0.38,-2.97,False,True,True
ORCL,RSI 70 돌파(과매수),2021-10-22,70.4,-2.35,-3.36,-5.4,True,True,True
ORCL,RSI 70 돌파(과매수),2021-12-10,71.1,-5.86,-12.75,-13.63,True,True,True
ORCL,RSI 70 돌파(과매수),2022-07-29,70.1,-0.63,1.68,-4.75,True,False,True
ORCL,RSI 70 돌파(과매수),2022-10-28,73.6,-1.76,0.49,7.33,True,False,False
ORCL,RSI 70 돌파(과매수),2022-11-15,70.1,3.71,4.86,0.51,False,False,False
ORCL,RSI 70 돌파(과매수),2022-11-22,74.6,1.11,-4.07,-1.55,False,True,True
ORCL,RSI 70 돌파(과매수),2022-11-30,70.5,-5.12,-1.46,0.83,True,True,False
ORCL,RSI 70 돌파(과매수),2023-01-09,71.6,2.52,3.8,0.27,False,False,False
ORCL,RSI 70 돌파(과매수),2023-04-03,71.2,0.47,3.15,1.54,False,False,False
ORCL,RSI 70 돌파(과매수),2023-04-13,70.3,-0.75,-0.53,1.79,True,True,False
ORCL,RSI 70 돌파(과매수),2023-04-18,72.3,-2.5,-1.73,6.08,True,True,False
ORCL,RSI 70 돌파(과매수),2023-05-17,72.1,-1.45,6.23,22.32,True,False,False
ORCL,RSI 70 돌파(과매수),2023-05-30,70.5,1.85,10.97,13.26,False,False,False
ORCL,RSI 70 돌파(과매수),2023-06-09,73.7,14.21,6.31,7.29,False,False,False
ORCL,RSI 70 돌파(과매수),2023-09-11,70.6,-11.44,-14.53,-13.16,True,True,True
ORCL,RSI 70 돌파(과매수),2023-11-14,70.7,-0.02,0.09,-11.01,True,False,True
ORCL,RSI 70 돌파(과매수),2024-01-24,70.4,-2.28,2.59,-2.92,True,False,True
ORCL,RSI 70 돌파(과매수),2024-03-12,74.0,1.29,-0.84,-4.74,False,True,True
ORCL,RSI 70 돌파(과매수),2024-03-18,71.8,-1.35,-2.71,-8.94,True,True,True
ORCL,RSI 70 돌파(과매수),2024-06-12,77.2,1.8,-0.14,1.88,False,True,False
ORCL,RSI 70 돌파(과매수),2024-07-03,70.3,-0.84,-4.13,-11.19,True,True,True
ORCL,RSI 70 돌파(과매수),2024-09-10,74.5,7.43,6.36,12.77,False,False,False
ORCL,RSI 70 돌파(과매수),2024-09-25,70.1,0.86,7.22,4.59,False,False,False
ORCL,RSI 70 돌파(과매수),2024-10-08,71.9,0.06,0.77,7.12,False,False,False
ORCL,RSI 70 돌파(과매수),2024-10-14,70.3,-1.34,-2.1,7.67,True,True,False
ORCL,RSI 70 돌파(과매수),2024-11-07,71.0,0.36,3.25,-4.63,False,False,True
ORCL,RSI 70 돌파(과매수),2024-11-21,70.0,-3.94,-0.38,-10.92,True,True,True
ORCL,RSI 70 돌파(과매수),2025-05-13,70.5,-1.21,0.97,32.63,True,False,False
ORCL,RSI 70 돌파(과매수),2025-06-03,70.5,4.93,23.08,37.32,False,False,False
ORCL,RSI 70 돌파(과매수),2025-06-05,71.2,16.78,19.88,37.79,False,False,False
ORCL,RSI 70 돌파(과매수),2025-06-30,73.4,7.26,7.7,16.32,False,False,False
ORCL,RSI 70 돌파(과매수),2025-07-15,71.2,1.34,6.39,4.26,False,False,False
ORCL,RSI 70 돌파(과매수),2025-07-28,70.2,1.95,2.01,-4.8,False,False,True
ORCL,RSI 70 돌파(과매수),2025-09-10,83.1,-8.2,-6.05,-10.62,True,True,True
ORCL,RSI 70 돌파(과매수),2025-09-22,70.6,-13.83,-11.14,-16.77,True,True,True
ORCL,RSI 70 돌파(과매수),2026-04-16,70.9,-1.16,-9.5,4.64,True,True,False
ORCL,RSI 70 돌파(과매수),2026-04-21,70.4,-8.4,2.31,4.75,True,False,False
ORCL,RSI 70 돌파(과매수),2026-05-29,75.1,-5.36,-18.45,,True,True,False
ORCL,RSI 80 돌파(극단 과매수),2023-06-12,81.4,4.82,1.21,2.8,False,False,False
ORCL,RSI 80 돌파(극단 과매수),2024-09-16,83.2,-2.57,0.04,2.84,True,False,False
